taz,tad,county,district,district_name,lat_taz,lon_taz,TAZ,lat_district,lon_district
756,109,Pierce,10,South Pierce,47.0369244,-122.3532521,756,47.12806,-122.108131
757,109,Pierce,10,South Pierce,47.0369244,-122.3532521,757,47.12806,-122.108131
758,109,Pierce,10,South Pierce,47.0369244,-122.3532521,758,47.12806,-122.108131
759,109,Pierce,10,South Pierce,47.03071917,-122.3167806,759,47.12806,-122.108131
760,109,Pierce,10,South Pierce,47.03071917,-122.3167806,760,47.12806,-122.108131
761,109,Pierce,10,South Pierce,47.03071917,-122.3167806,761,47.12806,-122.108131
762,109,Pierce,10,South Pierce,47.03071917,-122.3167806,762,47.12806,-122.108131
763,109,Pierce,10,South Pierce,47.03071917,-122.3167806,763,47.12806,-122.108131
764,109,Pierce,10,South Pierce,47.03071917,-122.3167806,764,47.12806,-122.108131
765,109,Pierce,10,South Pierce,46.99801577,-122.3328054,765,47.12806,-122.108131
766,109,Pierce,10,South Pierce,46.99801577,-122.3328054,766,47.12806,-122.108131
767,109,Pierce,10,South Pierce,46.99801577,-122.3328054,767,47.12806,-122.108131
768,109,Pierce,10,South Pierce,47.01538689,-122.2715152,768,47.12806,-122.108131
769,109,Pierce,10,South Pierce,47.01538689,-122.2715152,769,47.12806,-122.108131
770,109,Pierce,10,South Pierce,47.01538689,-122.2715152,770,47.12806,-122.108131
771,109,Pierce,10,South Pierce,47.01538689,-122.2715152,771,47.12806,-122.108131
772,109,Pierce,10,South Pierce,47.01538689,-122.2715152,772,47.12806,-122.108131
773,109,Pierce,10,South Pierce,47.01538689,-122.2715152,773,47.12806,-122.108131
774,109,Pierce,10,South Pierce,47.01538689,-122.2715152,774,47.12806,-122.108131
775,109,Pierce,10,South Pierce,47.02045034,-122.2248134,775,47.12806,-122.108131
776,109,Pierce,10,South Pierce,47.02045034,-122.2248134,776,47.12806,-122.108131
777,109,Pierce,10,South Pierce,47.02045034,-122.2248134,777,47.12806,-122.108131
778,111,Pierce,10,South Pierce,46.97913652,-122.0480408,778,47.12806,-122.108131
779,111,Pierce,10,South Pierce,47.07658755,-121.8459653,779,47.12806,-122.108131
780,111,Pierce,10,South Pierce,47.07658755,-121.8459653,780,47.12806,-122.108131
781,111,Pierce,10,South Pierce,47.03721086,-121.5364703,781,47.12806,-122.108131
782,111,Pierce,10,South Pierce,46.8775972,-121.7198735,782,47.12806,-122.108131
783,110,Pierce,10,South Pierce,46.85583473,-122.0730595,783,47.12806,-122.108131
784,110,Pierce,10,South Pierce,46.85583473,-122.0730595,784,47.12806,-122.108131
785,109,Pierce,10,South Pierce,46.96125418,-122.1786174,785,47.12806,-122.108131
786,109,Pierce,10,South Pierce,46.94345765,-122.2715682,786,47.12806,-122.108131
787,109,Pierce,10,South Pierce,46.94345765,-122.2715682,787,47.12806,-122.108131
788,109,Pierce,10,South Pierce,46.95744842,-122.3254565,788,47.12806,-122.108131
789,109,Pierce,10,South Pierce,46.95744842,-122.3254565,789,47.12806,-122.108131
790,110,Pierce,10,South Pierce,46.95867696,-122.400118,790,47.12806,-122.108131
791,110,Pierce,10,South Pierce,46.95867696,-122.400118,791,47.12806,-122.108131
792,110,Pierce,10,South Pierce,46.96660199,-122.4634062,792,47.12806,-122.108131
793,110,Pierce,10,South Pierce,47.00218481,-122.5271742,793,47.12806,-122.108131
794,110,Pierce,10,South Pierce,46.98055925,-122.515267,794,47.12806,-122.108131
795,110,Pierce,10,South Pierce,46.95168719,-122.5196019,795,47.12806,-122.108131
796,110,Pierce,10,South Pierce,46.99491717,-122.5513847,796,47.12806,-122.108131
797,110,Pierce,10,South Pierce,46.95913317,-122.5593556,797,47.12806,-122.108131
798,110,Pierce,10,South Pierce,46.9005372,-122.4709089,798,47.12806,-122.108131
799,110,Pierce,10,South Pierce,46.9005372,-122.4709089,799,47.12806,-122.108131
800,110,Pierce,10,South Pierce,46.9005372,-122.4709089,800,47.12806,-122.108131
801,110,Pierce,10,South Pierce,46.89339347,-122.3934174,801,47.12806,-122.108131
802,110,Pierce,10,South Pierce,46.89339347,-122.3934174,802,47.12806,-122.108131
803,110,Pierce,10,South Pierce,46.89339347,-122.3934174,803,47.12806,-122.108131
804,110,Pierce,10,South Pierce,46.91458131,-122.3239989,804,47.12806,-122.108131
805,110,Pierce,10,South Pierce,46.91458131,-122.3239989,805,47.12806,-122.108131
806,110,Pierce,10,South Pierce,46.91458131,-122.3239989,806,47.12806,-122.108131
807,110,Pierce,10,South Pierce,46.86699506,-122.3252859,807,47.12806,-122.108131
808,110,Pierce,10,South Pierce,46.8325168,-122.2885743,808,47.12806,-122.108131
809,110,Pierce,10,South Pierce,46.8031091,-122.167909,809,47.12806,-122.108131
810,110,Pierce,10,South Pierce,46.8031091,-122.167909,810,47.12806,-122.108131
811,110,Pierce,10,South Pierce,46.8031091,-122.167909,811,47.12806,-122.108131
812,88,Pierce,11,S.Kitsap,47.2096929,-122.6840519,812,47.427932,-122.675388
813,88,Pierce,11,S.Kitsap,47.15842538,-122.7038979,813,47.427932,-122.675388
814,99,Pierce,10,South Pierce,47.15681295,-122.6340833,814,47.12806,-122.108131
815,102,Pierce,8,Tacoma,47.21110421,-122.3914901,815,47.25268,-122.455268
816,102,Pierce,8,Tacoma,47.21110421,-122.3914901,816,47.25268,-122.455268
817,102,Pierce,8,Tacoma,47.21110421,-122.3914901,817,47.25268,-122.455268
818,102,Pierce,8,Tacoma,47.2180482,-122.3806951,818,47.25268,-122.455268
819,102,Pierce,8,Tacoma,47.2180482,-122.3806951,819,47.25268,-122.455268
820,102,Pierce,8,Tacoma,47.21745245,-122.3628871,820,47.25268,-122.455268
821,102,Pierce,8,Tacoma,47.21745245,-122.3628871,821,47.25268,-122.455268
822,102,Pierce,8,Tacoma,47.21745245,-122.3628871,822,47.25268,-122.455268
823,102,Pierce,8,Tacoma,47.21745245,-122.3628871,823,47.25268,-122.455268
824,102,Pierce,8,Tacoma,47.21745245,-122.3628871,824,47.25268,-122.455268
825,102,Pierce,8,Tacoma,47.21745245,-122.3628871,825,47.25268,-122.455268
826,102,Pierce,8,Tacoma,47.21745245,-122.3628871,826,47.25268,-122.455268
827,103,Pierce,10,South Pierce,47.19580999,-122.3373554,827,47.12806,-122.108131
828,103,Pierce,10,South Pierce,47.19674974,-122.3516605,828,47.12806,-122.108131
829,103,Pierce,10,South Pierce,47.19674974,-122.3516605,829,47.12806,-122.108131
830,102,Pierce,8,Tacoma,47.20277573,-122.3668554,830,47.25268,-122.455268
831,102,Pierce,8,Tacoma,47.20277573,-122.3668554,831,47.25268,-122.455268
832,102,Pierce,8,Tacoma,47.20277573,-122.3668554,832,47.25268,-122.455268
833,102,Pierce,8,Tacoma,47.20277573,-122.3668554,833,47.25268,-122.455268
834,102,Pierce,8,Tacoma,47.20158209,-122.3818382,834,47.25268,-122.455268
835,102,Pierce,8,Tacoma,47.20158209,-122.3818382,835,47.25268,-122.455268
836,102,Pierce,8,Tacoma,47.20158209,-122.3818382,836,47.25268,-122.455268
837,102,Pierce,8,Tacoma,47.20158209,-122.3818382,837,47.25268,-122.455268
838,102,Pierce,8,Tacoma,47.18617925,-122.3985946,838,47.25268,-122.455268
839,101,Pierce,10,South Pierce,47.17519036,-122.3978493,839,47.12806,-122.108131
840,101,Pierce,10,South Pierce,47.17519036,-122.3978493,840,47.12806,-122.108131
841,101,Pierce,10,South Pierce,47.17519036,-122.3978493,841,47.12806,-122.108131
842,102,Pierce,8,Tacoma,47.18626449,-122.3732252,842,47.25268,-122.455268
843,102,Pierce,8,Tacoma,47.18626449,-122.3732252,843,47.25268,-122.455268
844,102,Pierce,8,Tacoma,47.18626449,-122.3732252,844,47.25268,-122.455268
845,102,Pierce,8,Tacoma,47.17539905,-122.3731178,845,47.25268,-122.455268
846,102,Pierce,8,Tacoma,47.17539905,-122.3731178,846,47.25268,-122.455268
847,102,Pierce,8,Tacoma,47.17539905,-122.3731178,847,47.25268,-122.455268
848,103,Pierce,10,South Pierce,47.1861325,-122.3425812,848,47.12806,-122.108131
849,103,Pierce,10,South Pierce,47.1861325,-122.3425812,849,47.12806,-122.108131
850,103,Pierce,10,South Pierce,47.17538381,-122.3420349,850,47.12806,-122.108131
851,103,Pierce,10,South Pierce,47.17538381,-122.3420349,851,47.12806,-122.108131
852,103,Pierce,10,South Pierce,47.16592495,-122.3428409,852,47.12806,-122.108131
853,103,Pierce,10,South Pierce,47.16592495,-122.3428409,853,47.12806,-122.108131
854,103,Pierce,10,South Pierce,47.16592495,-122.3428409,854,47.12806,-122.108131
855,103,Pierce,10,South Pierce,47.16592495,-122.3428409,855,47.12806,-122.108131
856,103,Pierce,10,South Pierce,47.15998169,-122.3425575,856,47.12806,-122.108131
857,103,Pierce,10,South Pierce,47.15998169,-122.3425575,857,47.12806,-122.108131
858,102,Pierce,8,Tacoma,47.16595633,-122.3727664,858,47.25268,-122.455268
859,102,Pierce,8,Tacoma,47.16595633,-122.3727664,859,47.25268,-122.455268
860,102,Pierce,8,Tacoma,47.16595633,-122.3727664,860,47.25268,-122.455268
861,102,Pierce,8,Tacoma,47.16595633,-122.3727664,861,47.25268,-122.455268
862,102,Pierce,8,Tacoma,47.16020268,-122.3736613,862,47.25268,-122.455268
863,102,Pierce,8,Tacoma,47.16020268,-122.3736613,863,47.25268,-122.455268
864,102,Pierce,8,Tacoma,47.16584856,-122.3968596,864,47.25268,-122.455268
865,102,Pierce,8,Tacoma,47.16584856,-122.3968596,865,47.25268,-122.455268
866,102,Pierce,8,Tacoma,47.16584856,-122.3968596,866,47.25268,-122.455268
867,102,Pierce,8,Tacoma,47.16040054,-122.3964126,867,47.25268,-122.455268
868,102,Pierce,8,Tacoma,47.16040054,-122.3964126,868,47.25268,-122.455268
869,102,Pierce,8,Tacoma,47.14774261,-122.4022666,869,47.25268,-122.455268
870,102,Pierce,8,Tacoma,47.14774261,-122.4022666,870,47.25268,-122.455268
871,102,Pierce,8,Tacoma,47.14774261,-122.4022666,871,47.25268,-122.455268
872,102,Pierce,8,Tacoma,47.14774261,-122.4022666,872,47.25268,-122.455268
873,102,Pierce,8,Tacoma,47.14774261,-122.4022666,873,47.25268,-122.455268
874,102,Pierce,8,Tacoma,47.1474096,-122.3731301,874,47.25268,-122.455268
875,102,Pierce,8,Tacoma,47.1474096,-122.3731301,875,47.25268,-122.455268
876,102,Pierce,8,Tacoma,47.1474096,-122.3731301,876,47.25268,-122.455268
877,102,Pierce,8,Tacoma,47.1474096,-122.3731301,877,47.25268,-122.455268
878,102,Pierce,8,Tacoma,47.1474096,-122.3731301,878,47.25268,-122.455268
879,102,Pierce,8,Tacoma,47.1474096,-122.3731301,879,47.25268,-122.455268
880,102,Pierce,8,Tacoma,47.1474096,-122.3731301,880,47.25268,-122.455268
881,102,Pierce,8,Tacoma,47.12867223,-122.3722824,881,47.25268,-122.455268
882,102,Pierce,8,Tacoma,47.12867223,-122.3722824,882,47.25268,-122.455268
883,102,Pierce,8,Tacoma,47.12867223,-122.3722824,883,47.25268,-122.455268
884,102,Pierce,8,Tacoma,47.12867223,-122.3722824,884,47.25268,-122.455268
885,102,Pierce,8,Tacoma,47.12867223,-122.3722824,885,47.25268,-122.455268
886,102,Pierce,8,Tacoma,47.12867223,-122.3722824,886,47.25268,-122.455268
887,102,Pierce,8,Tacoma,47.13648059,-122.4019667,887,47.25268,-122.455268
888,102,Pierce,8,Tacoma,47.13648059,-122.4019667,888,47.25268,-122.455268
889,102,Pierce,8,Tacoma,47.13648059,-122.4019667,889,47.25268,-122.455268
890,102,Pierce,8,Tacoma,47.13648059,-122.4019667,890,47.25268,-122.455268
891,111,Pierce,10,South Pierce,47.10884189,-122.2024693,891,47.12806,-122.108131
892,111,Pierce,10,South Pierce,47.13302528,-122.193085,892,47.12806,-122.108131
893,111,Pierce,10,South Pierce,47.13302528,-122.193085,893,47.12806,-122.108131
894,111,Pierce,10,South Pierce,47.13302528,-122.193085,894,47.12806,-122.108131
895,111,Pierce,10,South Pierce,47.13302528,-122.193085,895,47.12806,-122.108131
896,111,Pierce,10,South Pierce,47.13302528,-122.193085,896,47.12806,-122.108131
897,88,Pierce,11,S.Kitsap,47.39648869,-122.7828224,897,47.427932,-122.675388
898,88,Pierce,11,S.Kitsap,47.39626274,-122.7298349,898,47.427932,-122.675388
899,88,Pierce,11,S.Kitsap,47.39526864,-122.6803673,899,47.427932,-122.675388
900,88,Pierce,11,S.Kitsap,47.39293194,-122.6485263,900,47.427932,-122.675388
901,88,Pierce,11,S.Kitsap,47.37697018,-122.7849492,901,47.427932,-122.675388
902,88,Pierce,11,S.Kitsap,47.38242657,-122.7454807,902,47.427932,-122.675388
903,88,Pierce,11,S.Kitsap,47.38286126,-122.7106438,903,47.427932,-122.675388
904,88,Pierce,11,S.Kitsap,47.38242474,-122.6852737,904,47.427932,-122.675388
905,88,Pierce,11,S.Kitsap,47.37568599,-122.6738257,905,47.427932,-122.675388
906,88,Pierce,11,S.Kitsap,47.37568599,-122.6738257,906,47.427932,-122.675388
907,88,Pierce,11,S.Kitsap,47.35533537,-122.7769294,907,47.427932,-122.675388
908,88,Pierce,11,S.Kitsap,47.36148547,-122.744955,908,47.427932,-122.675388
909,88,Pierce,11,S.Kitsap,47.35796618,-122.71483,909,47.427932,-122.675388
910,88,Pierce,11,S.Kitsap,47.31397436,-122.7801117,910,47.427932,-122.675388
911,88,Pierce,11,S.Kitsap,47.31908844,-122.7606936,911,47.427932,-122.675388
912,88,Pierce,11,S.Kitsap,47.32545168,-122.7418487,912,47.427932,-122.675388
913,88,Pierce,11,S.Kitsap,47.27408541,-122.7957674,913,47.427932,-122.675388
914,88,Pierce,11,S.Kitsap,47.27408541,-122.7957674,914,47.427932,-122.675388
915,88,Pierce,11,S.Kitsap,47.27408541,-122.7957674,915,47.427932,-122.675388
916,88,Pierce,11,S.Kitsap,47.28923827,-122.7572348,916,47.427932,-122.675388
917,88,Pierce,11,S.Kitsap,47.24610568,-122.7990676,917,47.427932,-122.675388
918,88,Pierce,11,S.Kitsap,47.24610568,-122.7990676,918,47.427932,-122.675388
919,88,Pierce,11,S.Kitsap,47.24610568,-122.7990676,919,47.427932,-122.675388
920,88,Pierce,11,S.Kitsap,47.26537581,-122.7576588,920,47.427932,-122.675388
921,88,Pierce,11,S.Kitsap,47.23115846,-122.7752766,921,47.427932,-122.675388
922,88,Pierce,11,S.Kitsap,47.23518045,-122.7456672,922,47.427932,-122.675388
923,88,Pierce,11,S.Kitsap,47.23518045,-122.7456672,923,47.427932,-122.675388
924,88,Pierce,11,S.Kitsap,47.23518045,-122.7456672,924,47.427932,-122.675388
925,88,Pierce,11,S.Kitsap,47.23518045,-122.7456672,925,47.427932,-122.675388
926,88,Pierce,11,S.Kitsap,47.20035846,-122.7778034,926,47.427932,-122.675388
927,88,Pierce,11,S.Kitsap,47.20035846,-122.7778034,927,47.427932,-122.675388
928,88,Pierce,11,S.Kitsap,47.19064339,-122.7532925,928,47.427932,-122.675388
929,88,Pierce,11,S.Kitsap,47.394517,-122.6278578,929,47.427932,-122.675388
930,89,Pierce,11,S.Kitsap,47.39389327,-122.6225923,930,47.427932,-122.675388
931,89,Pierce,11,S.Kitsap,47.39662427,-122.6049014,931,47.427932,-122.675388
932,89,Pierce,11,S.Kitsap,47.39651438,-122.5802,932,47.427932,-122.675388
933,89,Pierce,11,S.Kitsap,47.37685568,-122.5656492,933,47.427932,-122.675388
934,89,Pierce,11,S.Kitsap,47.37685568,-122.5656492,934,47.427932,-122.675388
935,89,Pierce,11,S.Kitsap,47.37988888,-122.5507201,935,47.427932,-122.675388
936,89,Pierce,11,S.Kitsap,47.37988888,-122.5507201,936,47.427932,-122.675388
937,89,Pierce,11,S.Kitsap,47.37619865,-122.5829347,937,47.427932,-122.675388
938,89,Pierce,11,S.Kitsap,47.38236083,-122.5991756,938,47.427932,-122.675388
939,89,Pierce,11,S.Kitsap,47.38161302,-122.6132351,939,47.427932,-122.675388
940,88,Pierce,11,S.Kitsap,47.36127056,-122.6301762,940,47.427932,-122.675388
941,89,Pierce,11,S.Kitsap,47.35344998,-122.5839965,941,47.427932,-122.675388
942,89,Pierce,11,S.Kitsap,47.34489334,-122.568813,942,47.427932,-122.675388
943,88,Pierce,11,S.Kitsap,47.34050117,-122.6342126,943,47.427932,-122.675388
944,88,Pierce,11,S.Kitsap,47.34050117,-122.6342126,944,47.427932,-122.675388
945,88,Pierce,11,S.Kitsap,47.34050117,-122.6342126,945,47.427932,-122.675388
946,88,Pierce,11,S.Kitsap,47.3444745,-122.6564336,946,47.427932,-122.675388
947,88,Pierce,11,S.Kitsap,47.32423951,-122.6508025,947,47.427932,-122.675388
948,88,Pierce,11,S.Kitsap,47.31329445,-122.6299505,948,47.427932,-122.675388
949,88,Pierce,11,S.Kitsap,47.31329445,-122.6299505,949,47.427932,-122.675388
950,88,Pierce,11,S.Kitsap,47.31329445,-122.6299505,950,47.427932,-122.675388
951,88,Pierce,11,S.Kitsap,47.32228826,-122.6197655,951,47.427932,-122.675388
952,89,Pierce,11,S.Kitsap,47.31136128,-122.5975006,952,47.427932,-122.675388
953,88,Pierce,11,S.Kitsap,47.3132721,-122.6072467,953,47.427932,-122.675388
954,88,Pierce,11,S.Kitsap,47.30333869,-122.6521072,954,47.427932,-122.675388
955,88,Pierce,11,S.Kitsap,47.30333869,-122.6521072,955,47.427932,-122.675388
956,88,Pierce,11,S.Kitsap,47.30333869,-122.6521072,956,47.427932,-122.675388
957,88,Pierce,11,S.Kitsap,47.31553251,-122.6717255,957,47.427932,-122.675388
958,88,Pierce,11,S.Kitsap,47.2912115,-122.6811423,958,47.427932,-122.675388
959,88,Pierce,11,S.Kitsap,47.28790818,-122.6491171,959,47.427932,-122.675388
960,88,Pierce,11,S.Kitsap,47.2972589,-122.6253057,960,47.427932,-122.675388
961,89,Pierce,11,S.Kitsap,47.30081284,-122.600269,961,47.427932,-122.675388
962,89,Pierce,11,S.Kitsap,47.30081284,-122.600269,962,47.427932,-122.675388
963,89,Pierce,11,S.Kitsap,47.28621372,-122.5543979,963,47.427932,-122.675388
964,89,Pierce,11,S.Kitsap,47.28992269,-122.5613799,964,47.427932,-122.675388
965,89,Pierce,11,S.Kitsap,47.28311549,-122.5701302,965,47.427932,-122.675388
966,89,Pierce,11,S.Kitsap,47.28767978,-122.5902975,966,47.427932,-122.675388
967,89,Pierce,11,S.Kitsap,47.28767978,-122.5902975,967,47.427932,-122.675388
968,89,Pierce,11,S.Kitsap,47.2880562,-122.609997,968,47.427932,-122.675388
969,89,Pierce,11,S.Kitsap,47.2880562,-122.609997,969,47.427932,-122.675388
970,89,Pierce,11,S.Kitsap,47.29053824,-122.6244285,970,47.427932,-122.675388
971,89,Pierce,11,S.Kitsap,47.28100293,-122.6307173,971,47.427932,-122.675388
972,89,Pierce,11,S.Kitsap,47.28349144,-122.6153639,972,47.427932,-122.675388
973,89,Pierce,11,S.Kitsap,47.27519595,-122.6106036,973,47.427932,-122.675388
974,89,Pierce,11,S.Kitsap,47.26680629,-122.5895817,974,47.427932,-122.675388
975,89,Pierce,11,S.Kitsap,47.2676903,-122.5739701,975,47.427932,-122.675388
976,89,Pierce,11,S.Kitsap,47.25713569,-122.6359544,976,47.427932,-122.675388
977,89,Pierce,11,S.Kitsap,47.25713569,-122.6359544,977,47.427932,-122.675388
978,89,Pierce,11,S.Kitsap,47.23244592,-122.6085226,978,47.427932,-122.675388
979,105,Pierce,10,South Pierce,47.10325493,-122.5690376,979,47.12806,-122.108131
980,105,Pierce,10,South Pierce,47.096076,-122.5986059,980,47.12806,-122.108131
981,105,Pierce,10,South Pierce,47.08748982,-122.609152,981,47.12806,-122.108131
982,105,Pierce,10,South Pierce,47.07851145,-122.5768136,982,47.12806,-122.108131
983,105,Pierce,10,South Pierce,47.04915875,-122.6338715,983,47.12806,-122.108131
984,105,Pierce,10,South Pierce,47.02807985,-122.5692533,984,47.12806,-122.108131
985,105,Pierce,10,South Pierce,47.02807985,-122.5692533,985,47.12806,-122.108131
986,105,Pierce,10,South Pierce,47.06779465,-122.4881661,986,47.12806,-122.108131
987,105,Pierce,10,South Pierce,47.03004172,-122.4462979,987,47.12806,-122.108131
988,105,Pierce,10,South Pierce,47.12630088,-122.5962833,988,47.12806,-122.108131
989,105,Pierce,10,South Pierce,47.13045799,-122.5148292,989,47.12806,-122.108131
990,105,Pierce,10,South Pierce,47.13436864,-122.4821714,990,47.12806,-122.108131
991,105,Pierce,10,South Pierce,47.10766279,-122.5261654,991,47.12806,-122.108131
992,107,Pierce,10,South Pierce,47.10380506,-122.3360281,992,47.12806,-122.108131
993,107,Pierce,10,South Pierce,47.10380506,-122.3360281,993,47.12806,-122.108131
994,107,Pierce,10,South Pierce,47.10380506,-122.3360281,994,47.12806,-122.108131
995,107,Pierce,10,South Pierce,47.10380506,-122.3360281,995,47.12806,-122.108131
996,107,Pierce,10,South Pierce,47.08541423,-122.338466,996,47.12806,-122.108131
997,107,Pierce,10,South Pierce,47.08541423,-122.338466,997,47.12806,-122.108131
998,107,Pierce,10,South Pierce,47.08541423,-122.338466,998,47.12806,-122.108131
999,107,Pierce,10,South Pierce,47.08541423,-122.338466,999,47.12806,-122.108131
1000,107,Pierce,10,South Pierce,47.08541423,-122.338466,1000,47.12806,-122.108131
1001,107,Pierce,10,South Pierce,47.08541423,-122.338466,1001,47.12806,-122.108131
1002,107,Pierce,10,South Pierce,47.08541423,-122.338466,1002,47.12806,-122.108131
1003,107,Pierce,10,South Pierce,47.08541423,-122.338466,1003,47.12806,-122.108131
1004,107,Pierce,10,South Pierce,47.08455934,-122.36455,1004,47.12806,-122.108131
1005,107,Pierce,10,South Pierce,47.08455934,-122.36455,1005,47.12806,-122.108131
1006,107,Pierce,10,South Pierce,47.08455934,-122.36455,1006,47.12806,-122.108131
1007,107,Pierce,10,South Pierce,47.08455934,-122.36455,1007,47.12806,-122.108131
1008,107,Pierce,10,South Pierce,47.08455934,-122.36455,1008,47.12806,-122.108131
1009,107,Pierce,10,South Pierce,47.08455934,-122.36455,1009,47.12806,-122.108131
1010,107,Pierce,10,South Pierce,47.08455934,-122.36455,1010,47.12806,-122.108131
1011,107,Pierce,10,South Pierce,47.08455934,-122.36455,1011,47.12806,-122.108131
1012,107,Pierce,10,South Pierce,47.08455934,-122.36455,1012,47.12806,-122.108131
1013,107,Pierce,10,South Pierce,47.08455934,-122.36455,1013,47.12806,-122.108131
1014,107,Pierce,10,South Pierce,47.08455934,-122.36455,1014,47.12806,-122.108131
1015,107,Pierce,10,South Pierce,47.08455934,-122.36455,1015,47.12806,-122.108131
1016,107,Pierce,10,South Pierce,47.08455934,-122.36455,1016,47.12806,-122.108131
1017,107,Pierce,10,South Pierce,47.08455934,-122.36455,1017,47.12806,-122.108131
1018,107,Pierce,10,South Pierce,47.08455934,-122.36455,1018,47.12806,-122.108131
1019,107,Pierce,10,South Pierce,47.08455934,-122.36455,1019,47.12806,-122.108131
1020,107,Pierce,10,South Pierce,47.08455934,-122.36455,1020,47.12806,-122.108131
1021,107,Pierce,10,South Pierce,47.08455934,-122.36455,1021,47.12806,-122.108131
1022,107,Pierce,10,South Pierce,47.08455934,-122.36455,1022,47.12806,-122.108131
1023,107,Pierce,10,South Pierce,47.08455934,-122.36455,1023,47.12806,-122.108131
1024,107,Pierce,10,South Pierce,47.08455934,-122.36455,1024,47.12806,-122.108131
1025,107,Pierce,10,South Pierce,47.08455934,-122.36455,1025,47.12806,-122.108131
1026,107,Pierce,10,South Pierce,47.08455934,-122.36455,1026,47.12806,-122.108131
1027,107,Pierce,10,South Pierce,47.08455934,-122.36455,1027,47.12806,-122.108131
1028,107,Pierce,10,South Pierce,47.08455934,-122.36455,1028,47.12806,-122.108131
1029,107,Pierce,10,South Pierce,47.08455934,-122.36455,1029,47.12806,-122.108131
1030,107,Pierce,10,South Pierce,47.08455934,-122.36455,1030,47.12806,-122.108131
1031,107,Pierce,10,South Pierce,47.08166731,-122.3888938,1031,47.12806,-122.108131
1032,107,Pierce,10,South Pierce,47.08166731,-122.3888938,1032,47.12806,-122.108131
1033,107,Pierce,10,South Pierce,47.08166731,-122.3888938,1033,47.12806,-122.108131
1034,107,Pierce,10,South Pierce,47.08166731,-122.3888938,1034,47.12806,-122.108131
1035,107,Pierce,10,South Pierce,47.08166731,-122.3888938,1035,47.12806,-122.108131
1036,107,Pierce,10,South Pierce,47.08166731,-122.3888938,1036,47.12806,-122.108131
1037,111,Pierce,10,South Pierce,47.10884189,-122.2024693,1037,47.12806,-122.108131
1038,111,Pierce,10,South Pierce,47.10884189,-122.2024693,1038,47.12806,-122.108131
1039,111,Pierce,10,South Pierce,47.10884189,-122.2024693,1039,47.12806,-122.108131
1040,111,Pierce,10,South Pierce,47.10884189,-122.2024693,1040,47.12806,-122.108131
1041,111,Pierce,10,South Pierce,47.10884189,-122.2024693,1041,47.12806,-122.108131
1042,111,Pierce,10,South Pierce,47.10884189,-122.2024693,1042,47.12806,-122.108131
1043,111,Pierce,10,South Pierce,47.10884189,-122.2024693,1043,47.12806,-122.108131
1044,111,Pierce,10,South Pierce,47.13302528,-122.193085,1044,47.12806,-122.108131
1045,111,Pierce,10,South Pierce,47.13302528,-122.193085,1045,47.12806,-122.108131
1046,111,Pierce,10,South Pierce,47.13302528,-122.193085,1046,47.12806,-122.108131
1047,111,Pierce,10,South Pierce,47.13302528,-122.193085,1047,47.12806,-122.108131
1048,111,Pierce,10,South Pierce,47.13302528,-122.193085,1048,47.12806,-122.108131
1049,111,Pierce,10,South Pierce,47.13302528,-122.193085,1049,47.12806,-122.108131
1050,111,Pierce,10,South Pierce,47.13302528,-122.193085,1050,47.12806,-122.108131
1051,111,Pierce,10,South Pierce,47.13302528,-122.193085,1051,47.12806,-122.108131
1052,111,Pierce,10,South Pierce,47.13302528,-122.193085,1052,47.12806,-122.108131
1053,111,Pierce,10,South Pierce,47.13302528,-122.193085,1053,47.12806,-122.108131
1054,111,Pierce,10,South Pierce,47.13302528,-122.193085,1054,47.12806,-122.108131
1055,111,Pierce,10,South Pierce,47.13302528,-122.193085,1055,47.12806,-122.108131
1056,111,Pierce,10,South Pierce,47.13302528,-122.193085,1056,47.12806,-122.108131
1057,111,Pierce,10,South Pierce,47.13302528,-122.193085,1057,47.12806,-122.108131
1058,111,Pierce,10,South Pierce,47.13302528,-122.193085,1058,47.12806,-122.108131
1059,111,Pierce,10,South Pierce,47.13302528,-122.193085,1059,47.12806,-122.108131
1060,111,Pierce,10,South Pierce,47.13302528,-122.193085,1060,47.12806,-122.108131
1061,111,Pierce,10,South Pierce,47.11783867,-122.1601357,1061,47.12806,-122.108131
1062,111,Pierce,10,South Pierce,47.11783867,-122.1601357,1062,47.12806,-122.108131
1063,111,Pierce,10,South Pierce,47.11783867,-122.1601357,1063,47.12806,-122.108131
1064,111,Pierce,10,South Pierce,47.11783867,-122.1601357,1064,47.12806,-122.108131
1065,111,Pierce,10,South Pierce,47.11783867,-122.1601357,1065,47.12806,-122.108131
1066,89,Pierce,11,S.Kitsap,47.38236083,-122.5991756,1066,47.427932,-122.675388
1067,89,Pierce,11,S.Kitsap,47.38161302,-122.6132351,1067,47.427932,-122.675388
1068,89,Pierce,11,S.Kitsap,47.38191788,-122.6205096,1068,47.427932,-122.675388
1069,89,Pierce,11,S.Kitsap,47.37001347,-122.6048225,1069,47.427932,-122.675388
1070,89,Pierce,11,S.Kitsap,47.36267564,-122.6016613,1070,47.427932,-122.675388
1071,89,Pierce,11,S.Kitsap,47.35344998,-122.5839965,1071,47.427932,-122.675388
1072,89,Pierce,11,S.Kitsap,47.34489334,-122.568813,1072,47.427932,-122.675388
1073,88,Pierce,11,S.Kitsap,47.34175216,-122.6123216,1073,47.427932,-122.675388
