ENS,TAZ
gz0,3318.0
gz0,3319.0
gz0,3320.0
gz0,3321.0
gz0,3322.0
gz0,3323.0
gz0,3324.0
gz0,3325.0
gz0,3326.0
gz0,3327.0
gz0,3328.0
gz0,3329.0
gz0,3330.0
gz0,3331.0
gz0,3332.0
gz0,3333.0
gz0,3334.0
gz0,3335.0
gz0,3336.0
gz0,3337.0
gz0,3338.0
gz0,3339.0
gz0,3340.0
gz0,3341.0
gz0,3342.0
gz0,3343.0
gz0,3344.0
gz0,3345.0
gz0,3346.0
gz0,3347.0
gz0,3348.0
gz0,3349.0
gz0,3350.0
gz0,3351.0
gz0,3352.0
gz0,3353.0
gz0,3354.0
gz0,3355.0
gz0,3356.0
gz0,3357.0
gz0,3358.0
gz0,3359.0
gz0,3360.0
gz0,3361.0
gz0,3362.0
gz0,3363.0
gz0,3364.0
gz0,3365.0
gz0,3366.0
gz0,3367.0
gz0,3368.0
gz0,3369.0
gz0,3370.0
gz0,3371.0
gz0,3372.0
gz0,3373.0
gz0,3374.0
gz0,3375.0
gz0,3376.0
gz0,3377.0
gz0,3378.0
gz0,3379.0
gz0,3380.0
gz0,3381.0
gz0,3382.0
gz0,3383.0
gz0,3384.0
gz0,3385.0
gz0,3386.0
gz0,3387.0
gz0,3388.0
gz0,3389.0
gz0,3390.0
gz0,3391.0
gz0,3392.0
gz0,3393.0
gz0,3394.0
gz0,3395.0
gz0,3396.0
gz0,3397.0
gz0,3398.0
gz0,3399.0
gz0,3400.0
gz0,3401.0
gz0,3402.0
gz0,3403.0
gz0,3404.0
gz0,3405.0
gz0,3406.0
gz0,3407.0
gz0,3408.0
gz0,3409.0
gz0,3410.0
gz0,3411.0
gz0,3412.0
gz0,3413.0
gz0,3414.0
gz0,3415.0
gz0,3416.0
gz0,3417.0
gz0,3418.0
gz0,3419.0
gz0,3420.0
gz0,3421.0
gz0,3422.0
gz0,3423.0
gz0,3424.0
gz0,3425.0
gz0,3426.0
gz0,3427.0
gz0,3428.0
gz0,3429.0
gz0,3430.0
gz0,3431.0
gz0,3432.0
gz0,3433.0
gz0,3434.0
gz0,3435.0
gz0,3436.0
gz0,3437.0
gz0,3438.0
gz0,3439.0
gz0,3440.0
gz0,3441.0
gz0,3442.0
gz0,3443.0
gz0,3444.0
gz0,3445.0
gz0,3446.0
gz0,3447.0
gz0,3448.0
gz0,3449.0
gz0,3450.0
gz0,3451.0
gz0,3452.0
gz0,3453.0
gz0,3454.0
gz0,3455.0
gz0,3456.0
gz0,3457.0
gz0,3458.0
gz0,3459.0
gz0,3460.0
gz0,3461.0
gz0,3462.0
gz0,3463.0
gz0,3464.0
gz0,3465.0
gz0,3466.0
gz0,3467.0
gz0,3468.0
gz0,3469.0
gz0,3470.0
gz0,3471.0
gz0,3472.0
gz0,3473.0
gz0,3474.0
gz0,3475.0
gz0,3476.0
gz0,3477.0
gz0,3478.0
gz0,3479.0
gz0,3480.0
gz0,3481.0
gz0,3482.0
gz0,3483.0
gz0,3484.0
gz0,3485.0
gz0,3486.0
gz0,3487.0
gz0,3488.0
gz0,3489.0
gz0,3490.0
gz0,3491.0
gz0,3492.0
gz0,3493.0
gz0,3494.0
gz0,3495.0
gz0,3496.0
gz0,3497.0
gz0,3498.0
gz0,3499.0
gz0,3500.0
gz0,3501.0
gz0,3502.0
gz0,3503.0
gz0,3504.0
gz0,3505.0
gz0,3506.0
gz0,3507.0
gz3,3507.0
gz0,3508.0
gz0,3509.0
gz3,3509.0
gz3,3510.0
gz0,3511.0
gz3,3511.0
gz0,3512.0
gz3,3512.0
gz0,3513.0
gz0,3514.0
gz0,3515.0
gz0,3516.0
gz0,3517.0
gz0,3518.0
gz0,3519.0
gz0,3520.0
gz0,3521.0
gz0,3522.0
gz0,3523.0
gz0,3524.0
gz0,3525.0
gz0,3526.0
gz0,3527.0
gz0,3528.0
gz0,3529.0
gz0,3530.0
gz0,3531.0
gz0,3532.0
gz0,3533.0
gz0,3534.0
gz0,3535.0
gz0,3536.0
gz0,3537.0
gz0,3538.0
gz0,3539.0
gz0,3540.0
gz0,3541.0
gz0,3542.0
gz0,3543.0
gz0,3544.0
gz0,3545.0
gz0,3546.0
gz0,3547.0
gz0,3548.0
gz0,3549.0
gz0,3550.0
gz0,3551.0
gz0,3552.0
gz0,3553.0
gz0,3554.0
gz0,3555.0
gz0,3556.0
gz0,3557.0
gz0,3558.0
gz0,3559.0
gz0,3560.0
gz0,3561.0
gz0,3562.0
gz0,3563.0
gz0,3564.0
gz0,3565.0
gz0,3566.0
gz0,3567.0
gz0,3568.0
gz0,3569.0
gz21,3570.0
gz0,3571.0
gz22,3572.0
gz0,3573.0
gz0,3574.0
gz0,3575.0
gz0,3576.0
gz0,3577.0
gz0,3578.0
gz0,3579.0
gz0,3580.0
gz22,3581.0
gz0,3582.0
gz0,3583.0
gz0,3584.0
gz21,3585.0
gz21,3586.0
gz0,3587.0
gz22,3587.0
gz0,3588.0
gz0,3589.0
gz21,3589.0
gz0,3590.0
gz0,3591.0
gz0,3592.0
gz0,3593.0
gz0,3594.0
gz0,3595.0
gz0,3596.0
gz0,3597.0
gz0,3598.0
gz0,3599.0
gz22,3600.0
gz0,3601.0
gz0,3602.0
gz0,3603.0
gz0,3604.0
gz0,3605.0
gz0,3606.0
gz0,3607.0
gz0,3608.0
gz0,3609.0
gz0,3610.0
gz0,3611.0
gz0,3612.0
gz0,3613.0
gz0,3614.0
gz41,3614.0
gz41,3615.0
gz0,3616.0
gz0,3617.0
gz40,3618.0
gz40,3619.0
gz40,3620.0
gz0,3621.0
gz0,3622.0
gz0,3623.0
gz0,3624.0
gz0,3625.0
gz0,3626.0
gz0,3627.0
gz0,3628.0
gz0,3629.0
gz0,3630.0
gz0,3631.0
gz0,3632.0
gz0,3633.0
gz0,3634.0
gz0,3635.0
gz0,3636.0
gz0,3637.0
gz0,3638.0
gz0,3639.0
gz14,3639.0
gz2,3639.0
gz13,3640.0
gz2,3640.0
gz13,3641.0
gz2,3641.0
gz13,3642.0
gz2,3642.0
gz0,3643.0
gz14,3644.0
gz0,3645.0
gz14,3645.0
gz0,3646.0
gz0,3647.0
gz0,3648.0
gz0,3649.0
gz0,3650.0
gz0,3651.0
gz0,3652.0
gz0,3653.0
gz0,3654.0
gz0,3655.0
gz0,3656.0
gz0,3657.0
gz0,3658.0
gz0,3659.0
gz0,3660.0
gz0,3661.0
gz0,3662.0
gz0,3663.0
gz0,3664.0
gz0,3665.0
gz0,3666.0
gz0,3667.0
gz0,3668.0
gz0,3669.0
gz0,3670.0
gz0,3671.0
gz0,3672.0
gz0,3673.0
gz0,3674.0
gz0,3675.0
gz0,3676.0
gz0,3677.0
gz0,3678.0
gz0,3679.0
gz0,3680.0
gz0,3681.0
gz0,3682.0
gz0,3683.0
gz0,3684.0
gz0,3685.0
gz0,3686.0
gz0,3687.0
gz0,3688.0
gz0,3689.0
gz0,3690.0
gz0,3691.0
gz0,3692.0
gz0,3693.0
gz0,3694.0
gz0,3695.0
gz0,3696.0
gz0,3697.0
gz0,3698.0
gz0,3699.0
gz0,3700.0
gz0,3733.0
gz0,3734.0
gz0,3735.0
gz0,3736.0
gz0,3737.0
gz0,3738.0
gz0,3739.0
gz0,3740.0
gz0,3741.0
gz0,3742.0
gz0,3743.0
gz0,3744.0
gz0,3745.0
gz0,3746.0
gz0,3747.0
gz0,3748.0
gz0,3749.0
gz0,3750.0
